"历厘矫埃","郴何柯档","郴何嚼档","CO2丑档","寇何柯档","浅氢","浅加","老荤樊","穿利老荤樊","皑快"
"2024-11-23 10:06","18.3","90.6","308","5.5","谅","0","152","125","0"
"2024-11-23 10:07","18.4","88.7","308","5.6","谅","0","157","126","0"
"2024-11-23 10:08","18.4","89.9","308","5.6","谅","0","143","127","0"
"2024-11-23 10:09","18.2","90.3","307","5.7","谅","0","140","128","0"
"2024-11-23 10:10","18.2","90.3","306","5.8","谅","0","160","129","0"
"2024-11-23 10:11","18.1","92","305","5.8","谅","0","237","130","0"
"2024-11-23 10:12","18","92.5","305","5.8","谅","0","267","132","0"
"2024-11-23 10:13","18.2","89.7","305","5.6","谅","0.2","328","134","0"
"2024-11-23 10:14","18.1","92.3","304","5.8","谅","0","362","136","0"
"2024-11-23 10:15","18.4","88.7","302","5.6","谅","0.3","368","138","0"
"2024-11-23 10:16","18.6","88.1","298","5.8","谅","0.1","374","140","0"
"2024-11-23 10:17","18.5","91.8","300","6","谅","0.3","358","142","0"
"2024-11-23 10:18","18.9","91","297","6","谅","0","339","145","0"
"2024-11-23 10:19","18.9","90.7","296","6.4","谅","0.3","317","146","0"
"2024-11-23 10:20","19","91.1","296","6.8","谅","0.7","313","148","0"
"2024-11-23 10:21","19.3","89.3","295","6","谅","0.7","313","150","0"
"2024-11-23 10:21","19.4","89.8","294","6.6","谅","0.1","386","154","0"
"2024-11-23 10:22","19.4","90.3","294","6.7","谅","0","368","155","0"
"2024-11-23 10:22","19.4","88.9","295","5.9","谅","0.7","331","152","0"
"2024-11-23 10:23","19.4","89.5","294","7","谅","0.7","338","157","0"
"2024-11-23 10:24","19.6","90.5","293","6.3","谅","0.7","274","158","0"
"2024-11-23 10:25","19.7","90.1","293","6.8","谅","1.1","251","160","0"
"2024-11-23 10:26","19.6","91","293","6.5","谅","0.7","240","161","0"
"2024-11-23 10:27","19.7","89.7","292","6.9","快","0.6","246","162","0"
"2024-11-23 10:28","19.7","89.2","292","6.2","快","0.9","285","164","0"
"2024-11-23 10:29","19.9","88.6","291","6","快","0.5","284","166","0"
"2024-11-23 10:30","19.8","91.3","291","5.9","谅","0","256","167","0"
"2024-11-23 10:31","19.7","89.6","292","5.9","谅","0.6","305","169","0"
"2024-11-23 10:32","19.8","89.3","292","6","谅","0.5","341","171","0"
"2024-11-23 10:33","19.8","90.4","290","6.4","谅","1.1","339","173","0"
"2024-11-23 10:34","19.8","90.4","290","5.9","谅","0.7","347","175","0"
"2024-11-23 10:35","19.9","89.4","290","6.1","谅","0.3","365","177","0"
"2024-11-23 10:36","20.1","90","289","6.2","谅","1.1","374","180","0"
"2024-11-23 10:37","20.1","90.3","287","5.9","谅","0.7","351","182","0"
"2024-11-23 10:38","20.1","90.1","287","5.9","谅","0.8","342","184","0"
"2024-11-23 10:39","20.3","90.1","287","6.3","谅","0.8","286","185","0"
"2024-11-23 10:40","20.4","88.3","287","6.6","快","0.4","345","187","0"
"2024-11-23 10:41","20.4","89.3","285","7","快","0.4","368","190","0"
"2024-11-23 10:42","20.5","89.7","284","7.8","快","0.3","378","192","0"
"2024-11-23 10:43","20.6","89.3","282","7.9","快","0.7","401","194","0"
"2024-11-23 10:44","20.6","89.6","282","7.5","快","1","400","197","0"
"2024-11-23 10:45","20.6","88.8","284","7.4","快","0.3","429","199","0"
"2024-11-23 10:46","20.8","90.7","285","7.6","快","0.2","438","202","0"
"2024-11-23 10:47","21","88.7","286","7.8","快","0.8","402","204","0"
"2024-11-23 10:48","20.9","90.1","286","7.7","快","1.8","416","207","0"
"2024-11-23 10:49","21","91.8","287","7.1","快","1.2","426","209","0"
"2024-11-23 10:50","21.3","86.7","284","7.4","快","0.9","419","212","0"
"2024-11-23 10:51","21.5","88.4","286","7.3","快","0.8","431","214","0"
"2024-11-23 10:52","21.5","88.5","286","7.4","快","0.3","425","217","0"
"2024-11-23 10:53","21.5","90.7","288","7.5","快","0.7","429","219","0"
"2024-11-23 10:54","21.8","88.5","289","7.7","快","0.3","431","222","0"
"2024-11-23 10:55","21.7","88.9","289","8.3","快","0.7","429","224","0"
"2024-11-23 10:56","22","88.3","290","7.4","快","0.6","436","227","0"
"2024-11-23 10:57","22.1","89","290","7","谅","0","432","230","0"
"2024-11-23 10:58","22","89.2","286","7.1","谅","0.7","429","232","0"
"2024-11-23 10:59","22.1","88","285","7.7","谅","0.5","424","235","0"
"2024-11-23 11:00","22.2","90.1","282","8.3","快","0.5","398","237","0"
"2024-11-23 11:01","22.4","88.7","282","8.7","快","0.7","419","240","0"
"2024-11-23 11:02","22.4","90","285","8.3","快","0.3","438","242","0"
"2024-11-23 11:03","22.5","88.6","286","8.2","快","1","414","245","0"
"2024-11-23 11:04","22.6","88.9","286","8.1","快","1.1","443","248","0"
"2024-11-23 11:05","22.8","87.8","288","7.8","快","0.8","440","250","0"
"2024-11-23 11:06","22.7","89.4","289","8.6","快","1","447","253","0"
"2024-11-23 11:07","22.9","89.2","287","7.7","快","0.6","444","255","0"
"2024-11-23 11:08","23","88.7","284","8.1","快","0.5","440","258","0"
"2024-11-23 11:09","23.2","86.7","285","8.2","快","0.8","418","261","0"
"2024-11-23 11:10","23","89.2","287","8.6","快","0.7","422","263","0"
"2024-11-23 11:11","23.1","89.5","290","8.4","快","0.3","426","265","0"
"2024-11-23 11:12","23.2","88.8","290","8.7","快","0.3","441","268","0"
"2024-11-23 11:13","23.1","87.6","287","9","快","0.5","442","271","0"
"2024-11-23 11:14","23.2","88.2","281","9.4","快","0.4","444","273","0"
"2024-11-23 11:15","23.3","89.3","275","9.3","快","1.5","459","276","0"
"2024-11-23 11:16","23.2","89.4","275","8.5","快","0.3","459","279","0"
"2024-11-23 11:17","23.4","87.1","274","8.5","快","0.8","464","282","0"
"2024-11-23 11:18","23.4","87.7","272","8.4","快","0.3","423","284","0"
"2024-11-23 11:19","23.5","89","272","8.8","快","0.9","359","287","0"
"2024-11-23 11:20","23.7","87.1","271","8.5","快","0.7","380","289","0"
"2024-11-23 11:21","23.5","87.1","270","8.7","快","0.2","401","291","0"
"2024-11-23 11:22","23.4","87.7","273","8.5","快","1.1","398","293","0"
"2024-11-23 11:23","23.3","86.2","281","8.9","快","0.4","392","296","0"
"2024-11-23 11:24","23.2","84.9","278","9.1","快","0.8","414","298","0"
"2024-11-23 11:25","23","84.7","284","8.6","快","0.7","392","301","0"
"2024-11-23 11:26","22.6","85.5","287","8.5","快","0.8","341","303","0"
"2024-11-23 11:27","22.4","86","286","8.3","快","1","389","305","0"
"2024-11-23 11:28","22.5","84.4","290","8.6","快","0.5","386","307","0"
"2024-11-23 11:29","22.3","85.6","293","9.2","快","0.3","433","310","0"
"2024-11-23 11:30","22.5","84.1","291","9.7","快","1","465","313","0"
"2024-11-23 11:31","22.4","84.8","291","9.8","快","0.6","498","316","0"
"2024-11-23 11:32","22.4","85.2","290","9.3","快","1.8","478","318","0"
"2024-11-23 11:33","22.5","84.2","290","8.2","谅","1.8","439","321","0"
"2024-11-23 11:34","22.5","85","291","8","谅","1.1","458","324","0"
"2024-11-23 11:35","22.5","85.2","289","7.9","谅","1.5","452","327","0"
"2024-11-23 11:36","22.5","87.2","285","7.8","谅","1.3","441","329","0"
"2024-11-23 11:37","22.6","86.8","281","8","谅","0.8","430","332","0"
"2024-11-23 11:38","22.7","86","280","7.9","谅","1","416","334","0"
"2024-11-23 11:39","22.8","87.3","280","7.8","谅","0.2","476","337","0"
"2024-11-23 11:40","23","84.9","281","8","谅","1.3","382","339","0"
"2024-11-23 11:41","23.2","84.5","280","7.8","谅","0.3","384","342","0"
"2024-11-23 11:42","23.2","85.3","280","8.1","谅","0.3","440","344","0"
"2024-11-23 11:43","23.3","87.7","279","8.4","谅","1.2","294","346","0"
"2024-11-23 11:44","23.3","85.7","279","8.1","谅","1.5","310","348","0"
"2024-11-23 11:45","23.4","87.4","282","8.3","谅","1.6","239","350","0"
"2024-11-23 11:46","23.3","87.1","280","8.3","谅","1.2","356","352","0"
"2024-11-23 11:47","23.2","86.2","285","8.6","谅","1.1","288","353","0"
"2024-11-23 11:48","23","85.8","286","8.5","谅","1.4","234","355","0"
"2024-11-23 11:49","22.6","86.8","292","8.6","谅","1.1","175","356","0"
"2024-11-23 11:50","22.1","86.4","296","8.4","谅","0.7","190","357","0"
"2024-11-23 11:51","21.8","86.5","300","8.3","谅","0.2","233","359","0"
"2024-11-23 11:52","21.5","86.5","302","8.7","谅","0","220","360","0"
"2024-11-23 11:53","21.6","84.9","301","8.7","谅","1.1","265","361","0"
"2024-11-23 11:54","21.4","85.4","300","8.6","谅","1.3","329","363","0"
"2024-11-23 11:55","21.4","87.9","295","8.7","谅","1.2","338","365","0"
"2024-11-23 11:56","21.6","85","295","8.6","谅","1.5","381","367","0"
"2024-11-23 11:57","21.8","85","291","8.4","谅","1.7","449","370","0"
"2024-11-23 11:58","21.7","85.6","291","8.4","谅","1.6","460","373","0"
"2024-11-23 11:59","21.8","86.3","291","8.6","谅","1.3","443","375","0"
"2024-11-23 12:00","22","83.5","292","8.8","谅","1.1","514","378","0"
"2024-11-23 12:01","22.3","84","289","8.8","谅","1.5","520","381","0"
"2024-11-23 12:02","22.4","86.5","285","8.6","谅","1.5","487","384","0"
"2024-11-23 12:03","22.8","85.3","283","8.5","谅","1.2","516","387","0"
"2024-11-23 12:04","22.9","86.5","278","8.8","谅","0.8","500","390","0"
"2024-11-23 12:05","23.2","85.2","278","8.7","谅","1.1","487","393","0"
"2024-11-23 12:06","23.3","87.2","282","8.9","谅","1.5","464","396","0"
"2024-11-23 12:07","23.5","86.2","281","9.1","谅","0.3","512","399","0"
"2024-11-23 12:08","23.9","85.8","276","9.1","谅","1.3","476","402","0"
"2024-11-23 12:09","23.9","86.5","275","9.1","谅","1","453","405","0"
"2024-11-23 12:10","24.3","86.2","276","8.8","谅","0.7","404","407","0"
"2024-11-23 12:11","24.4","85.7","276","9.1","谅","1","368","409","0"
"2024-11-23 12:12","24.4","86","277","9.4","谅","1.1","397","412","0"
"2024-11-23 12:13","24.4","85.6","278","9.4","谅","1.2","395","414","0"
"2024-11-23 12:14","24.3","86.6","280","9.4","谅","1.1","498","417","0"
"2024-11-23 12:15","24.1","84.6","286","9.5","谅","1.2","497","420","0"
"2024-11-23 12:16","24","83.9","286","9.4","谅","1.5","536","423","0"
"2024-11-23 12:17","23.8","85.5","287","9.4","谅","1.4","532","426","0"
"2024-11-23 12:18","23.9","85.5","287","9.3","谅","0.8","508","429","0"
"2024-11-23 12:19","24.2","85.1","287","9.5","谅","1.1","517","433","0"
"2024-11-23 12:20","24.4","83.9","287","9.8","谅","1.2","512","436","0"
"2024-11-23 12:21","24.4","85.1","285","9.3","谅","1.2","502","439","0"
"2024-11-23 12:22","24.5","85.6","282","9.4","谅","1","501","442","0"
"2024-11-23 12:23","24.6","84.7","284","9.4","谅","2.1","498","445","0"
"2024-11-23 12:24","24.8","85","284","9.1","谅","0.7","497","448","0"
"2024-11-23 12:25","24.8","86.1","283","9.7","谅","1.6","494","451","0"
"2024-11-23 12:26","25","84.6","283","9.7","谅","0.9","491","454","0"
"2024-11-23 12:27","25","87","284","9.7","谅","1.1","491","457","0"
"2024-11-23 12:28","25.2","85.4","285","10.3","谅","1","471","459","0"
"2024-11-23 12:29","25.1","85.5","288","10","谅","1.5","477","462","0"
"2024-11-23 12:30","25","84.7","291","10","谅","1.5","485","465","0"
"2024-11-23 12:31","24.7","83.9","292","10","谅","1.2","485","468","0"
"2024-11-23 12:32","24.5","82","296","10.4","谅","0.3","482","471","0"
"2024-11-23 12:33","24.3","80","297","10.9","谅","1.1","479","474","0"
"2024-11-23 12:34","24.1","79.7","300","11.1","谅","1.7","471","476","0"
"2024-11-23 12:35","24","81","301","10.1","谅","1.5","468","479","0"
"2024-11-23 12:36","23.8","82","303","10","谅","0.3","476","482","0"
"2024-11-23 12:37","24","82.2","299","10","谅","1","476","485","0"
"2024-11-23 12:38","24.2","83","299","9.7","谅","1.6","476","488","0"
"2024-11-23 12:39","24.4","83.6","294","9.7","谅","1.7","475","491","0"
"2024-11-23 12:40","24.6","83.2","294","9.8","谅","1","473","494","0"
"2024-11-23 12:41","24.7","83.3","292","10.2","谅","1.1","470","496","0"
"2024-11-23 12:42","24.9","83.9","294","10.3","谅","1.5","467","499","0"
"2024-11-23 12:43","24.9","84.2","296","10.2","谅","1.2","468","502","0"
"2024-11-23 12:44","24.8","85","295","10.4","谅","1.8","467","505","0"
"2024-11-23 12:45","24.9","81.2","297","10.3","谅","1.8","465","508","0"
"2024-11-23 12:46","24.4","82.7","299","10.2","谅","1.3","464","510","0"
"2024-11-23 12:47","24","82.7","301","10.5","谅","0.3","464","513","0"
"2024-11-23 12:48","24","80","301","10.3","谅","1.5","464","516","0"
"2024-11-23 12:49","24","82.5","299","10.1","谅","1.3","464","519","0"
"2024-11-23 12:50","23.8","82","299","10","谅","1.8","461","521","0"
"2024-11-23 12:51","24.1","81.2","297","9.8","谅","1.5","461","524","0"
"2024-11-23 12:52","24.4","81","291","10.1","谅","1.5","459","527","0"
"2024-11-23 12:53","24.6","80.2","285","10.3","谅","1.5","461","530","0"
"2024-11-23 12:54","24.7","81.8","283","10.2","谅","0.7","461","532","0"
"2024-11-23 12:55","24.9","81.1","289","10.7","谅","1.1","461","535","0"
"2024-11-23 12:56","25","81.4","292","11","谅","1.2","461","538","0"
"2024-11-23 12:57","24.9","79.6","294","11.3","谅","1.5","459","541","0"
"2024-11-23 12:58","24.9","78.8","295","11","谅","0.7","459","543","0"
"2024-11-23 12:59","24.6","79.8","296","11.1","谅","2","459","546","0"
"2024-11-23 13:00","24.1","79.6","302","10.4","谅","2.6","459","549","0"
"2024-11-23 13:01","23.6","80","305","10.4","谅","0.4","456","552","0"
"2024-11-23 13:02","23.4","79","310","10.3","谅","1.3","454","554","0"
"2024-11-23 13:03","23.5","79.3","307","10.3","谅","0.3","453","557","0"
"2024-11-23 13:04","23.6","78.2","308","10.8","谅","0","450","560","0"
"2024-11-23 13:05","23.8","78.6","308","10.8","谅","1.1","450","562","0"
"2024-11-23 13:06","23.7","80.3","304","10.7","谅","1.2","450","565","0"
"2024-11-23 13:07","24.1","78.1","300","10.3","谅","0.9","450","568","0"
"2024-11-23 13:08","24.5","77.4","300","10.4","谅","0.3","450","571","0"
"2024-11-23 13:09","24.4","79.4","295","10.6","谅","1.1","447","573","0"
"2024-11-23 13:10","24.6","78.4","295","10.4","谅","1.1","449","576","0"
"2024-11-23 13:11","24.8","78.4","295","10.7","谅","0","447","579","0"
"2024-11-23 13:12","24.8","77.2","295","10.9","谅","1.2","444","581","0"
"2024-11-23 13:13","24.6","80","297","10.9","谅","1.4","447","584","0"
"2024-11-23 13:14","24.1","81","303","11","谅","0.7","447","587","0"
"2024-11-23 13:15","23.8","79.7","305","11.6","谅","0","446","589","0"
"2024-11-23 13:16","23.7","79.2","311","12.1","谅","0","444","592","0"
"2024-11-23 13:17","23.7","78.2","313","11.9","谅","1","441","595","0"
"2024-11-23 13:18","23.6","77.4","316","11.4","谅","1.3","441","597","0"
"2024-11-23 13:19","23.4","76.7","314","12.2","谅","0.5","442","600","0"
"2024-11-23 13:20","23.2","75.5","313","12.6","谅","0.4","441","603","0"
"2024-11-23 13:21","23.1","75.8","315","12","谅","0.2","441","605","0"
"2024-11-23 13:22","23","76.4","315","12","谅","0.3","438","608","0"
"2024-11-23 13:23","22.9","75.9","312","11.5","谅","1.4","435","610","0"
"2024-11-23 13:24","22.8","76.6","313","10.8","谅","1.1","435","613","0"
"2024-11-23 13:25","23","76.9","314","10.9","谅","0.7","432","616","0"
"2024-11-23 13:26","23.2","76.5","312","11.3","谅","0.3","432","618","0"
"2024-11-23 13:27","23.5","76.4","303","10.9","谅","1.2","432","621","0"
"2024-11-23 13:28","23.8","75.7","302","10.7","谅","0.7","435","623","0"
"2024-11-23 13:29","24","75.8","303","10.5","谅","0.9","433","626","0"
"2024-11-23 13:30","24.1","77.4","303","10.3","谅","0.7","432","629","0"
"2024-11-23 13:31","24","79.5","301","10.6","谅","1.4","430","631","0"
"2024-11-23 13:32","24","79.9","303","10.7","谅","1.2","429","634","0"
"2024-11-23 13:33","23.8","79.1","306","11","谅","2.1","429","636","0"
"2024-11-23 13:34","23.4","77.8","313","10.7","谅","1.5","427","639","0"
"2024-11-23 13:35","23.1","76.5","314","10.6","谅","1.1","426","641","0"
"2024-11-23 13:36","22.9","75.7","315","10.4","谅","0.3","423","644","0"
"2024-11-23 13:37","22.8","76.9","316","11","快","1","423","646","0"
"2024-11-23 13:38","23","77","313","11.1","快","0.4","421","649","0"
"2024-11-23 13:39","23.3","76","310","11.1","快","1.2","421","651","0"
"2024-11-23 13:40","23.4","77.6","310","10.9","快","0.2","421","654","0"
"2024-11-23 13:41","23.6","77","309","11.5","谅","0.3","418","656","0"
"2024-11-23 13:42","23.8","76.4","309","11.8","快","0.3","417","659","0"
"2024-11-23 13:43","23.8","77.5","310","11.8","快","2","415","661","0"
"2024-11-23 13:44","23.7","77.7","310","11.2","谅","2.5","412","664","0"
"2024-11-23 13:45","23.7","76.9","315","10.8","谅","1.5","412","666","0"
"2024-11-23 13:46","23.2","76.7","316","10.4","谅","2.1","412","669","0"
"2024-11-23 13:47","22.9","75.6","317","10.8","谅","1.5","410","671","0"
"2024-11-23 13:48","22.6","76","317","11.1","谅","1.5","409","674","0"
"2024-11-23 13:49","22.7","74.1","317","10.8","谅","1.8","409","676","0"
"2024-11-23 13:50","22.5","74.6","318","10.5","谅","1.9","406","679","0"
"2024-11-23 13:51","22.5","75.8","318","10.5","谅","1.5","406","681","0"
"2024-11-23 13:52","22.6","75.7","316","10.7","谅","1.5","403","683","0"
"2024-11-23 13:53","22.8","75.3","315","10.7","谅","1.6","400","686","0"
"2024-11-23 13:54","22.9","76.6","308","10.5","谅","0.5","397","688","0"
"2024-11-23 13:55","23.3","75.1","308","10.6","谅","1.4","397","691","0"
"2024-11-23 13:56","23.8","73.3","307","10.6","谅","0.3","394","693","0"
"2024-11-23 13:57","23.8","75.8","302","11.4","谅","0","391","695","0"
"2024-11-23 13:58","24.1","75.9","302","11.8","谅","0","388","698","0"
"2024-11-23 13:59","24.4","75.7","304","12","谅","0.3","388","700","0"
"2024-11-23 14:00","24.4","77.6","304","11.8","谅","0.8","385","702","0"
"2024-11-23 14:01","24.3","79","304","11.6","谅","1.1","385","705","0"
"2024-11-23 14:02","24.3","76.4","304","11.3","谅","0.3","385","707","0"
"2024-11-23 14:03","24","75","304","11.4","谅","0.4","383","709","0"
"2024-11-23 14:04","23.5","75.1","308","11.5","谅","1.1","383","712","0"
"2024-11-23 14:05","23.1","75.3","311","11.2","谅","1.1","380","714","0"
"2024-11-23 14:06","22.5","74.9","315","11.5","谅","1.8","379","716","0"
"2024-11-23 14:07","22.2","75.1","317","11.1","谅","1.1","377","718","0"
"2024-11-23 14:08","22","75","321","11","谅","1.2","374","721","0"
"2024-11-23 14:09","21.9","75.7","322","11.2","谅","0.7","373","723","0"
"2024-11-23 14:10","22","77","322","11.1","谅","0.6","371","725","0"
"2024-11-23 14:11","22.3","75.5","320","11.5","谅","0.1","370","727","0"
"2024-11-23 14:12","22.5","75.7","313","11.5","谅","1.1","368","729","0"
"2024-11-23 14:13","22.7","74.8","310","11.3","谅","0.7","366","732","0"
"2024-11-23 14:14","22.9","76.8","308","11.6","谅","0.2","365","734","0"
"2024-11-23 14:15","23.1","75.8","306","12.4","谅","0.1","363","736","0"
"2024-11-23 14:16","23.2","75.9","306","12.1","谅","0.7","360","738","0"
"2024-11-23 14:17","23.5","77","308","11.9","谅","0.9","359","740","0"
"2024-11-23 14:18","23.6","77.6","306","11.5","谅","1.7","359","743","0"
"2024-11-23 14:19","23.9","75.4","305","11.3","谅","1.2","356","745","0"
"2024-11-23 14:20","23.8","77.8","308","11.3","谅","0.5","356","747","0"
"2024-11-23 14:21","23.7","77.3","307","11.9","谅","1.6","356","749","0"
"2024-11-23 14:22","23.6","77.4","308","11.7","谅","1","353","751","0"
"2024-11-23 14:23","23.2","77.2","309","11.4","谅","1.2","350","753","0"
"2024-11-23 14:24","23.1","75.9","313","11.5","谅","1.5","350","755","0"
"2024-11-23 14:25","22.9","76.2","313","11.6","谅","1.4","347","757","0"
"2024-11-23 14:26","22.8","76.4","313","11.4","谅","0.5","345","759","0"
