구역이름,날짜,내온평균,내부습도,배지온도,CO2,외부온도,풍향,풍속,광량,누적일사,강우신호,
1 구역,="2024-11-17 06:17:05",15.55,99.9,15.5,1801,12.9,0,1.5,0,981,0,
1 구역,="2024-11-17 06:18:06",15.35,99.9,15.3,1799,12.96,11,2.6,0,981,0,
1 구역,="2024-11-17 06:19:08",15.3,99.9,15.3,1801,13,38,2.6,0,981,0,
1 구역,="2024-11-17 06:20:10",15.4,98.7,15.4,1800,12.94,11,2.1,0,981,0,
1 구역,="2024-11-17 06:21:11",15.55,97.6,15.4,1800,12.92,18,2.1,0,981,0,
1 구역,="2024-11-17 06:22:13",15.45,98.7,15.4,1801,12.94,38,2.6,0,981,0,
1 구역,="2024-11-17 06:23:14",15.65,98.1,15.6,1801,12.98,36,2.6,0,981,0,
1 구역,="2024-11-17 06:24:16",15.15,99.9,15.1,1801,13.02,43,3.1,0,981,0,
1 구역,="2024-11-17 06:25:18",15.55,99.1,15.5,1801,13.08,56,2.1,0,981,0,
1 구역,="2024-11-17 06:26:19",15.65,96.4,15.6,1800,13.02,39,1,0,981,0,
1 구역,="2024-11-17 06:27:21",15.35,98.6,15.3,1800,13.1,39,1.5,0,981,0,
1 구역,="2024-11-17 06:28:22",15.85,97.7,15.8,1801,13.1,18,3.1,0,981,0,
1 구역,="2024-11-17 06:29:24",15.45,99.9,15.4,1800,13,48,2.1,0,981,0,
1 구역,="2024-11-17 06:30:26",15.6,98.2,15.6,1801,12.92,68,1,0,981,0,
1 구역,="2024-11-17 06:31:27",15.6,99.2,15.6,1799,12.8,57,3.1,0,981,0,
1 구역,="2024-11-17 06:32:29",15.2,99.9,15.3,1800,12.76,47,1,0,981,0,
1 구역,="2024-11-17 06:33:31",15.45,99.9,15.4,1801,12.7,23,2.1,0,981,0,
1 구역,="2024-11-17 06:34:32",15.55,98.2,15.6,1800,12.66,66,0.5,0,981,0,
1 구역,="2024-11-17 06:35:34",15.7,98.5,15.7,1801,12.76,118,1,0,981,0,
1 구역,="2024-11-17 06:36:35",15.55,99.9,15.5,1800,12.74,89,2.6,0,981,0,
1 구역,="2024-11-17 06:37:37",15.7,97.6,15.7,1800,12.64,48,2.6,0,981,0,
1 구역,="2024-11-17 06:38:39",15.6,99.3,15.6,1800,12.7,72,1.5,0,981,0,
1 구역,="2024-11-17 06:39:40",15.75,99.1,15.7,1800,12.7,52,3.1,0,981,0,
1 구역,="2024-11-17 06:40:42",15.5,98.1,15.5,1801,12.62,52,2.1,0,981,0,
1 구역,="2024-11-17 06:41:44",15.85,98,15.8,1800,12.64,55,1.5,0,981,0,
1 구역,="2024-11-17 06:42:45",15.5,98.9,15.5,1800,12.68,44,2.1,0,981,0,
1 구역,="2024-11-17 06:43:47",15.5,99.9,15.6,1801,12.58,19,1.5,0,981,0,
1 구역,="2024-11-17 06:44:48",15.45,99.2,15.4,1801,12.5,57,3.1,0,981,0,
1 구역,="2024-11-17 06:45:50",15.5,97.7,15.4,1801,12.42,62,1.5,0,981,0,
1 구역,="2024-11-17 06:46:52",15.65,99,15.6,1800,12.44,40,2.6,0,981,0,
1 구역,="2024-11-17 06:47:53",15.6,99.3,15.6,1802,12.36,65,1.5,0,981,0,
1 구역,="2024-11-17 06:48:55",15.65,99.9,15.6,1801,12.46,31,2.1,0,981,0,
1 구역,="2024-11-17 06:49:56",15.45,99.9,15.4,1802,12.52,39,1.5,0,981,0,
1 구역,="2024-11-17 06:50:58",15.75,99.3,15.6,1801,12.54,37,1.5,0,981,0,
1 구역,="2024-11-17 06:52:00",15.65,98.7,15.6,1800,12.58,47,2.6,0,981,0,
1 구역,="2024-11-17 06:53:01",15.6,99.9,15.6,1800,12.68,52,1.5,0,981,0,
1 구역,="2024-11-17 06:54:03",15.6,98.7,15.6,1802,12.58,42,2.1,0,981,0,
1 구역,="2024-11-17 06:55:04",15.5,99.9,15.5,1800,12.5,17,1.5,0,981,0,
1 구역,="2024-11-17 06:56:06",15.6,97.9,15.6,1801,12.46,41,2.1,0,981,0,
1 구역,="2024-11-17 06:57:07",15.55,99.8,15.5,1800,12.44,12,2.6,0,981,0,
1 구역,="2024-11-17 06:58:09",15.55,99.9,15.5,1800,12.26,50,2.6,0,981,0,
1 구역,="2024-11-17 06:59:11",15.6,98.5,15.6,1801,12.2,45,3.6,0,981,0,
1 구역,="2024-11-17 07:00:12",15.55,98.7,15.5,1802,12.22,33,3.1,0,981,0,
1 구역,="2024-11-17 07:01:14",15.75,98.9,15.7,1801,12.34,0,2.6,0,981,0,
1 구역,="2024-11-17 07:02:15",15.6,99.8,15.5,1801,12.28,24,2.1,0,0,0,
1 구역,="2024-11-17 07:03:17",15.7,99.9,15.7,1800,12.36,77,2.6,0,0,0,
1 구역,="2024-11-17 07:04:19",15.7,99.6,15.6,1800,12.44,31,4.2,0,0,0,
1 구역,="2024-11-17 07:05:20",15.4,99.9,15.4,1801,12.5,26,2.1,0,0,0,
1 구역,="2024-11-17 07:06:22",15.3,99.9,15.3,1802,12.48,28,3.6,0,0,0,
1 구역,="2024-11-17 07:07:24",15.7,98.7,15.7,1802,12.5,12,1.5,0,0,0,
1 구역,="2024-11-17 07:08:26",15.7,97.1,15.7,1800,12.54,48,1,0,0,0,
1 구역,="2024-11-17 07:09:28",15.55,99.9,15.5,1801,12.42,351,2.6,0,0,0,
1 구역,="2024-11-17 07:10:30",15.55,99.9,15.5,1801,12.3,3,3.1,0,0,0,
1 구역,="2024-11-17 07:11:31",15.75,99.8,15.7,1801,12.34,41,2.1,0,0,0,
1 구역,="2024-11-17 07:12:33",15.85,97,15.8,1801,12.32,54,3.1,0,0,0,
1 구역,="2024-11-17 07:13:35",15.5,99.9,15.5,1801,12.28,66,2.1,0,0,0,
1 구역,="2024-11-17 07:14:37",15.2,99.9,15.2,1799,12.22,72,2.1,0,0,0,
1 구역,="2024-11-17 07:15:39",15.75,97.8,15.7,1801,12.34,64,2.1,0,0,0,
1 구역,="2024-11-17 07:16:41",15.5,99.9,15.5,1800,12.3,58,2.1,0,0,0,
1 구역,="2024-11-17 07:17:42",15.65,97.9,15.6,1801,12.24,57,1.5,0,0,0,
1 구역,="2024-11-17 07:18:44",15.75,98.2,15.6,1801,12.14,43,1.5,2,0,0,
1 구역,="2024-11-17 07:19:45",15.55,99.3,15.5,1801,12.16,61,2.6,2,0,0,
1 구역,="2024-11-17 07:20:47",15.5,99.8,15.3,1801,12.18,50,2.6,1,0,0,
1 구역,="2024-11-17 07:21:48",15.75,98.7,15.7,1802,12.08,57,1.5,6,0,0,
1 구역,="2024-11-17 07:22:50",15.75,99.9,15.7,1801,12,25,1.5,6,0,0,
1 구역,="2024-11-17 07:23:52",15.7,98.3,15.7,1802,12.12,48,2.1,1,0,0,
1 구역,="2024-11-17 07:24:54",15.65,99.4,15.6,1803,12.22,57,2.1,0,0,0,
1 구역,="2024-11-17 07:25:55",16.1,95.5,16.1,1800,12.1,55,2.1,1,0,0,
1 구역,="2024-11-17 07:26:57",15.7,99.9,15.7,1802,12.12,42,2.1,1,0,0,
1 구역,="2024-11-17 07:27:59",15.65,99.6,15.6,1800,12.16,45,1,0,0,0,
1 구역,="2024-11-17 07:29:00",15.5,99.9,15.5,1801,12.04,53,2.1,0,0,0,
1 구역,="2024-11-17 07:30:02",15.65,99.9,15.9,1800,11.86,52,1,0,0,0,
1 구역,="2024-11-17 07:31:04",15.8,99.6,15.8,1800,11.7,62,2.1,0,0,0,
1 구역,="2024-11-17 07:32:05",15.8,99,15.8,1802,11.66,51,2.1,0,0,0,
1 구역,="2024-11-17 07:33:07",15.4,99.9,15.4,1801,11.74,55,3.1,0,0,0,
1 구역,="2024-11-17 07:34:09",16,99.1,16,1800,11.74,63,1,0,0,0,
1 구역,="2024-11-17 07:35:11",16.1,99.1,16.1,1801,11.84,74,4.7,0,0,0,
1 구역,="2024-11-17 07:36:13",16.25,98.9,16.2,1802,11.84,72,1.5,1,0,0,
1 구역,="2024-11-17 07:37:14",15.6,99.9,15.6,1800,11.9,62,1,1,0,0,
1 구역,="2024-11-17 07:38:16",16,98.1,16,1800,11.82,67,1,2,0,0,
1 구역,="2024-11-17 07:39:18",15.75,99.9,15.7,1800,11.88,76,2.1,2,0,0,
1 구역,="2024-11-17 07:40:20",16,99.9,16,1800,11.88,79,1,2,0,0,
1 구역,="2024-11-17 07:41:21",15.8,99.5,15.8,1800,11.88,71,2.6,1,0,0,
1 구역,="2024-11-17 07:42:23",15.95,97.1,15.9,1800,11.76,49,2.1,0,0,0,
1 구역,="2024-11-17 07:43:24",16.05,97.1,16,1801,11.78,54,2.1,0,0,0,
1 구역,="2024-11-17 07:44:26",15.8,99.9,15.8,1801,11.74,50,3.1,0,0,0,
1 구역,="2024-11-17 07:45:28",15.65,99.9,15.6,1800,11.66,59,2.1,0,0,0,
1 구역,="2024-11-17 07:46:30",16.2,98.2,16.2,1802,11.7,46,1.5,0,0,0,
1 구역,="2024-11-17 07:47:31",16.15,99.7,16.1,1801,11.76,44,0.5,0,0,0,
1 구역,="2024-11-17 07:48:33",15.9,99.9,15.9,1800,11.64,17,1.5,0,0,0,
1 구역,="2024-11-17 07:49:34",16.4,97.9,16.6,1800,11.64,64,2.1,0,0,0,
1 구역,="2024-11-17 07:50:36",16.55,96.4,16.5,1802,11.64,36,3.1,0,0,0,
1 구역,="2024-11-17 07:51:38",16.35,99.9,16.3,1801,11.7,15,3.6,0,0,0,
1 구역,="2024-11-17 07:52:39",16.55,97.5,16.5,1801,11.66,29,2.1,0,0,0,
1 구역,="2024-11-17 07:53:41",16.65,95.1,16.6,1801,11.7,28,1,0,0,0,
1 구역,="2024-11-17 07:54:43",16.75,97.1,16.7,1798,11.72,24,2.1,0,0,0,
1 구역,="2024-11-17 07:55:44",16.65,98.8,16.6,1800,11.72,22,2.6,0,0,0,
1 구역,="2024-11-17 07:56:46",16.9,97.4,16.9,1800,11.66,21,2.6,0,0,0,
1 구역,="2024-11-17 07:57:48",16.55,98.7,16.5,1802,11.66,0,2.1,0,0,0,
1 구역,="2024-11-17 07:58:49",16.65,99.1,16.6,1801,11.72,22,2.6,0,0,0,
1 구역,="2024-11-17 07:59:51",16.6,99.9,16.6,1800,11.66,24,2.6,0,0,0,
1 구역,="2024-11-17 08:00:52",16.4,99.5,16.3,1801,11.58,59,2.1,0,0,0,
1 구역,="2024-11-17 08:01:54",16.45,99.9,16.4,1800,11.7,24,2.1,0,0,0,
1 구역,="2024-11-17 08:02:56",16.4,99.9,16.5,1801,11.6,4,1.5,0,0,0,
1 구역,="2024-11-17 08:03:57",17,96.7,17,1800,11.62,56,2.1,5,0,0,
1 구역,="2024-11-17 08:04:59",16.65,99.9,16.6,1800,11.64,44,4.7,13,0,0,
1 구역,="2024-11-17 08:06:01",16.45,99.9,16.4,1801,11.82,33,1.5,18,0,0,
1 구역,="2024-11-17 08:07:02",16.95,97.7,16.9,1800,11.72,18,3.1,19,0,0,
1 구역,="2024-11-17 08:08:04",17.05,97.6,17,1801,11.82,44,2.1,19,0,0,
1 구역,="2024-11-17 08:09:06",17.1,98,17.1,1801,11.76,60,2.6,34,0,0,
1 구역,="2024-11-17 08:10:07",17.15,98.4,17.2,1800,11.72,40,3.6,39,0,0,
1 구역,="2024-11-17 08:11:09",16.8,99.3,16.8,1801,11.68,26,4.7,37,1,0,
1 구역,="2024-11-17 08:12:10",17.15,98.2,17.1,1800,11.7,34,2.1,44,1,0,
1 구역,="2024-11-17 08:13:12",17.1,96.8,17.1,1799,11.62,31,3.6,39,1,0,
1 구역,="2024-11-17 08:14:14",17.15,99,17,1799,11.6,343,3.6,33,1,0,
1 구역,="2024-11-17 08:15:15",17,99.7,17,1800,11.66,20,3.6,44,2,0,
1 구역,="2024-11-17 08:16:17",17,98.4,17,1801,11.66,9,2.6,37,2,0,
1 구역,="2024-11-17 08:17:18",17,99.9,17,1801,11.72,38,2.1,23,2,0,
1 구역,="2024-11-17 08:18:20",16.7,99.9,16.7,1802,11.72,351,3.1,23,2,0,
1 구역,="2024-11-17 08:19:22",17,99.9,17.2,1801,11.8,26,2.6,26,2,0,
1 구역,="2024-11-17 08:20:23",17,99,17,1802,11.76,25,2.6,26,3,0,
1 구역,="2024-11-17 08:21:25",17.5,97.6,17.4,1800,11.62,152,2.6,25,3,0,
1 구역,="2024-11-17 08:22:27",17.35,99.2,17.3,1801,11.54,47,3.1,27,3,0,
1 구역,="2024-11-17 08:23:29",17.4,97.1,17.4,1800,11.64,24,3.6,21,3,0,
1 구역,="2024-11-17 08:24:30",17.35,98.4,17.3,1801,11.56,12,2.6,24,3,0,
1 구역,="2024-11-17 08:25:32",17.4,99,17.4,1801,11.58,41,2.6,37,3,0,
1 구역,="2024-11-17 08:26:34",17.7,96.2,17.7,1801,11.62,43,2.6,39,4,0,
1 구역,="2024-11-17 08:27:35",17,99.9,17,1801,11.58,10,2.1,33,4,0,
1 구역,="2024-11-17 08:28:37",17.5,97.5,17.5,1800,11.58,36,3.1,28,4,0,
1 구역,="2024-11-17 08:29:38",17.1,99.9,17.1,1800,11.56,47,2.6,20,4,0,
1 구역,="2024-11-17 08:30:40",17.45,99.7,17.4,1801,11.56,20,2.1,17,4,0,
1 구역,="2024-11-17 08:31:41",17.35,99.9,17.3,1801,11.5,311,1,16,4,0,
1 구역,="2024-11-17 08:32:43",17.55,98.5,17.5,1802,11.54,11,3.1,11,4,0,
1 구역,="2024-11-17 08:33:45",17.3,98,17.3,1801,11.46,228,3.1,8,4,0,
1 구역,="2024-11-17 08:34:46",17.5,96.7,17.5,1801,11.42,337,2.1,6,4,0,
1 구역,="2024-11-17 08:35:48",17.6,96.8,17.6,1802,11.34,46,2.1,5,5,0,
1 구역,="2024-11-17 08:36:49",17.3,99.9,17.3,1802,11.38,7,2.6,1,5,0,
1 구역,="2024-11-17 08:37:51",17.45,97,17.4,1801,11.32,45,2.1,5,5,0,
1 구역,="2024-11-17 08:38:53",17.7,96.9,17.7,1802,11.36,27,2.1,6,5,0,
1 구역,="2024-11-17 08:39:54",17.45,98.2,17.4,1802,11.46,33,2.6,3,5,0,
1 구역,="2024-11-17 08:40:56",17.7,98.2,17.6,1801,11.44,42,1,6,5,0,
1 구역,="2024-11-17 08:41:58",17.55,96.8,17.5,1802,11.48,35,1.5,7,5,0,
1 구역,="2024-11-17 08:42:59",17.4,98.2,17.4,1801,11.56,62,1,5,5,0,
1 구역,="2024-11-17 08:44:01",17.4,96.9,17.4,1801,11.5,337,1,5,5,0,
1 구역,="2024-11-17 08:45:02",17.45,99.9,17.5,1802,11.4,40,1.5,4,5,0,
1 구역,="2024-11-17 08:46:04",17.2,96.9,17.2,1800,11.3,0,2.1,5,5,0,
1 구역,="2024-11-17 08:47:06",17.25,99.8,17.2,1801,11.32,23,2.1,2,5,0,
1 구역,="2024-11-17 08:48:08",17.2,98.1,17.2,1801,11.26,27,1,2,5,0,
1 구역,="2024-11-17 08:49:10",17,99.6,17,1801,11.22,42,1,5,5,0,
1 구역,="2024-11-17 08:50:12",17.1,99.2,17.1,1801,11.36,20,1,6,5,0,
1 구역,="2024-11-17 08:51:13",16.9,99.9,16.9,1801,11.26,5,1,6,5,0,
1 구역,="2024-11-17 08:52:15",17.3,97.9,17.3,1801,11.22,0,1,5,5,0,
1 구역,="2024-11-17 08:53:17",17.3,99,17.3,1801,11.3,349,1,5,5,0,
1 구역,="2024-11-17 08:54:18",17.05,97.8,17,1802,11.28,338,1.5,3,5,0,
1 구역,="2024-11-17 08:55:20",17.25,97.4,17.2,1801,11.3,351,1,3,5,0,
1 구역,="2024-11-17 08:56:22",17.05,99.1,17,1802,11.24,338,2.1,4,5,0,
1 구역,="2024-11-17 08:57:23",17.5,97.6,17.5,1802,11.24,351,1.5,7,5,0,
1 구역,="2024-11-17 08:58:25",17.55,96.4,17.2,1801,11.12,3,1,20,5,0,
1 구역,="2024-11-17 08:59:27",17.05,98.7,17,1801,11.12,10,1.5,24,5,0,
1 구역,="2024-11-17 09:00:28",17.25,98.3,17.2,1802,11.1,30,1.5,16,5,0,
1 구역,="2024-11-17 09:01:30",17.15,99.9,17.1,1801,11.2,32,1,18,6,0,
1 구역,="2024-11-17 09:02:31",17.55,96.8,17.5,1802,11.22,23,0.5,19,6,0,
1 구역,="2024-11-17 09:03:33",17.4,99.9,17.4,1801,11.3,34,1,19,6,0,
1 구역,="2024-11-17 09:04:35",17.45,98.1,17.4,1801,11.26,17,2.1,15,6,0,
1 구역,="2024-11-17 09:05:36",17.5,97.3,17.6,1802,11.22,23,1.5,18,6,0,
1 구역,="2024-11-17 09:06:38",17.3,98.3,17.3,1801,11.16,27,1.5,15,6,0,
1 구역,="2024-11-17 09:07:40",17.7,97.6,17.6,1802,11.16,21,1,12,6,0,
1 구역,="2024-11-17 09:08:42",17.55,99,17.5,1801,11.02,36,1.5,22,6,0,
1 구역,="2024-11-17 09:09:44",17.55,99.9,17.5,1801,10.94,41,0.5,35,6,0,
1 구역,="2024-11-17 09:10:45",17.8,97.5,17.8,1801,11,20,1,34,7,0,
1 구역,="2024-11-17 09:11:47",17.55,99.9,17.5,1801,11.04,58,0.5,34,7,0,
1 구역,="2024-11-17 09:12:49",17.95,96.4,18,1801,11.04,56,0.5,38,7,0,
1 구역,="2024-11-17 09:13:51",18.05,95.8,18,1801,11.16,42,0,46,7,0,
1 구역,="2024-11-17 09:14:52",18.35,96.8,18.3,1801,11.28,42,0.5,53,8,0,
1 구역,="2024-11-17 09:15:54",18,99.9,18,1800,11.26,58,1,54,8,0,
1 구역,="2024-11-17 09:16:55",18.05,98.6,18,1801,11.24,84,1,46,8,0,
1 구역,="2024-11-17 09:17:57",18.35,97.6,18.4,1801,11.24,82,1,37,9,0,
1 구역,="2024-11-17 09:18:58",18.1,98.9,18.1,1800,11.26,70,0,34,9,0,
1 구역,="2024-11-17 09:20:00",18.3,97.9,18.3,1800,11.3,25,0.5,33,9,0,
1 구역,="2024-11-17 09:21:02",18.05,98.3,18,1800,11.32,20,1,30,9,0,
1 구역,="2024-11-17 09:22:03",18.4,96.3,18.4,1802,11.28,35,1,17,9,0,
1 구역,="2024-11-17 09:23:05",18.6,94.3,18.6,1802,11.24,7,0.5,18,9,0,
1 구역,="2024-11-17 09:24:07",18.05,98.5,18,1801,11.18,59,1.5,23,10,0,
1 구역,="2024-11-17 09:25:08",18.4,99.9,18.4,1801,11.1,37,1.5,29,10,0,
1 구역,="2024-11-17 09:26:10",18.25,97.6,18.2,1801,10.98,15,2.1,43,10,0,
1 구역,="2024-11-17 09:27:12",18.45,97.4,18.4,1801,11.08,30,1.5,47,10,0,
1 구역,="2024-11-17 09:28:14",18.7,97.5,18.7,1801,11.12,67,0.5,46,10,0,
1 구역,="2024-11-17 09:29:15",18.5,97.6,18.5,1802,11.08,43,0.5,53,11,0,
1 구역,="2024-11-17 09:30:17",18.6,97.3,18.6,1801,11.08,23,0.5,49,11,0,
1 구역,="2024-11-17 09:31:18",18.6,97.7,18.6,1801,11.08,22,1,55,11,0,
1 구역,="2024-11-17 09:32:20",18.5,99.2,18.5,1800,10.98,6,1,67,12,0,
1 구역,="2024-11-17 09:33:22",18.65,99,18.6,1800,10.94,340,1,67,12,0,
1 구역,="2024-11-17 09:34:24",18.75,97.5,18.7,1801,10.98,260,2.1,62,13,0,
1 구역,="2024-11-17 09:35:26",18.6,98.7,18.6,1800,11,0,2.6,58,13,0,
1 구역,="2024-11-17 09:36:27",18.65,98.2,18.6,1802,11.1,10,2.1,59,13,0,
1 구역,="2024-11-17 09:37:29",19.05,95,19,1801,11.18,9,1,53,14,0,
1 구역,="2024-11-17 09:38:30",18.6,99.6,18.6,1800,11.16,338,2.1,56,14,0,
1 구역,="2024-11-17 09:39:32",18.7,97.7,18.7,1801,11.1,264,1,63,14,0,
1 구역,="2024-11-17 09:40:34",18.65,99,18.6,1801,11.12,329,2.1,64,15,0,
1 구역,="2024-11-17 09:41:35",18.7,98.1,18.7,1801,11.16,13,2.1,68,15,0,
1 구역,="2024-11-17 09:42:37",18.6,99.9,18.6,1802,11.2,22,2.1,67,16,0,
1 구역,="2024-11-17 09:43:38",19,97.9,19,1801,11.28,0,2.1,63,16,0,
1 구역,="2024-11-17 09:44:40",18.45,99.9,18.4,1802,11.42,24,1.5,64,16,0,
1 구역,="2024-11-17 09:45:42",18.65,99.9,18.6,1801,11.38,82,2.1,77,17,0,
1 구역,="2024-11-17 09:46:43",18.75,99.9,18.9,1801,11.36,349,1.5,87,17,0,
1 구역,="2024-11-17 09:47:45",19.05,96.5,19,1801,11.4,12,1,86,18,0,
1 구역,="2024-11-17 09:48:47",19.05,97.7,19,1802,11.3,247,2.6,88,18,0,
1 구역,="2024-11-17 09:49:48",19,98.2,18.9,1801,11.22,6,2.1,85,19,0,
1 구역,="2024-11-17 09:50:50",18.85,98.5,18.8,1801,11.22,233,1.5,72,19,0,
1 구역,="2024-11-17 09:51:51",19,97.2,19,1802,11.14,0,1.5,69,20,0,
1 구역,="2024-11-17 09:52:53",18.95,97.3,18.9,1801,11.1,14,1,83,20,0,
1 구역,="2024-11-17 09:53:54",18.7,96.8,18.7,1801,11.06,33,2.6,80,21,0,
1 구역,="2024-11-17 09:54:56",19.05,97.3,19,1800,11.12,8,2.6,77,21,0,
1 구역,="2024-11-17 09:55:58",19.1,98.5,19.1,1801,11.14,26,1.5,87,22,0,
1 구역,="2024-11-17 09:56:59",18.8,99.4,18.8,1801,11.24,28,1.5,89,22,0,
1 구역,="2024-11-17 09:58:01",18.95,97.7,19,1801,11.3,37,2.6,94,23,0,
1 구역,="2024-11-17 09:59:03",18.85,99.9,18.8,1801,11.38,18,3.6,95,23,0,
1 구역,="2024-11-17 10:00:05",18.7,99.9,18.7,1801,11.38,8,3.1,91,24,0,
1 구역,="2024-11-17 10:01:06",19.15,97.8,19.1,1801,11.3,34,2.6,98,25,0,
1 구역,="2024-11-17 10:02:08",19.3,97.8,19.3,1800,11.26,15,3.1,95,25,0,
1 구역,="2024-11-17 10:03:10",19.2,95.9,19.2,1800,11.12,7,2.6,96,26,0,
1 구역,="2024-11-17 10:04:12",19,96.8,19,1801,11.08,41,2.6,108,26,0,
1 구역,="2024-11-17 10:05:13",19,97.9,19,1801,11.06,31,2.6,109,27,0,
1 구역,="2024-11-17 10:06:15",19.15,98.4,19.1,1800,11.02,15,2.6,127,28,0,
1 구역,="2024-11-17 10:07:17",19.15,97.6,19.1,1802,10.96,14,3.1,150,29,0,
1 구역,="2024-11-17 10:08:19",19.05,96.8,19,1801,11.02,22,2.1,152,30,0,
1 구역,="2024-11-17 10:09:20",19.05,97.8,19,1802,11.04,19,2.6,139,30,0,
1 구역,="2024-11-17 10:10:22",19.3,97.3,19.3,1802,11.1,5,3.1,132,31,0,
1 구역,="2024-11-17 10:11:23",18.95,99.9,18.8,1802,11.16,10,3.1,127,32,0,
1 구역,="2024-11-17 10:12:25",19.1,98.7,19.1,1801,11.26,33,2.6,133,33,0,
1 구역,="2024-11-17 10:13:26",19.2,98.1,19.2,1801,11.34,31,3.6,154,34,0,
1 구역,="2024-11-17 10:14:28",19.25,97.8,19.2,1801,11.34,25,3.1,160,35,0,
1 구역,="2024-11-17 10:15:30",19.3,96.6,19.3,1800,11.62,43,3.6,160,36,0,
1 구역,="2024-11-17 10:16:31",19.35,96.3,19.3,1801,11.62,29,3.6,170,37,0,
1 구역,="2024-11-17 10:17:33",18.9,99.9,19.2,1801,11.5,34,3.6,174,38,0,
1 구역,="2024-11-17 10:18:35",19.05,99.2,19,1801,11.46,11,3.1,154,39,0,
1 구역,="2024-11-17 10:19:36",19.3,97.2,19.3,1801,11.54,268,4.2,147,40,0,
1 구역,="2024-11-17 10:20:38",19.25,99,19.2,1801,11.18,6,3.6,141,41,0,
1 구역,="2024-11-17 10:21:39",19.55,97.6,19.5,1801,11.12,40,1.5,130,41,0,
1 구역,="2024-11-17 10:22:41",19.35,97.9,19.3,1801,11.1,15,2.1,122,42,0,
1 구역,="2024-11-17 10:23:43",19.35,97.3,19.3,1800,11,351,5.2,122,43,0,
1 구역,="2024-11-17 10:24:44",19.35,97.7,19.3,1799,10.94,14,2.6,113,44,0,
1 구역,="2024-11-17 10:25:46",19.3,96,19.4,1800,10.94,25,1.5,108,44,0,
1 구역,="2024-11-17 10:26:48",19.15,97.9,19.1,1802,11,16,2.1,121,45,0,
1 구역,="2024-11-17 10:27:49",19.1,99.5,19.1,1801,11.06,46,2.1,140,46,0,
1 구역,="2024-11-17 10:28:51",19.05,97.2,19.1,1802,11.02,28,1.5,165,47,0,
1 구역,="2024-11-17 10:29:52",19.15,98.1,19.1,1801,10.98,56,1.5,172,48,0,
1 구역,="2024-11-17 10:30:54",19.45,95.4,19.4,1801,11.02,38,1.5,174,49,0,
1 구역,="2024-11-17 10:31:56",18.95,99.8,19,1801,11.06,32,3.1,181,50,0,
1 구역,="2024-11-17 10:32:58",18.9,99.4,18.9,1803,11.18,9,3.6,189,51,0,
1 구역,="2024-11-17 10:33:59",19.25,98.3,19.4,1801,11.2,22,5.2,193,52,0,
1 구역,="2024-11-17 10:35:01",19.1,98.9,19.1,1801,11.18,42,4.7,197,53,0,
1 구역,="2024-11-17 10:36:03",19.6,95,19.6,1802,11.12,58,2.1,205,55,0,
1 구역,="2024-11-17 10:37:05",19.8,94.1,19.8,1801,11.06,251,5.7,207,56,0,
1 구역,="2024-11-17 10:38:07",19.6,96.1,19.6,1801,11.04,26,2.6,221,57,0,
1 구역,="2024-11-17 10:39:08",19.55,96.5,19.7,1802,11,8,2.1,204,59,0,
1 구역,="2024-11-17 10:40:10",19.45,96.2,19.4,1801,11.04,14,1.5,178,60,0,
1 구역,="2024-11-17 10:41:12",19.65,97.1,19.6,1802,11.02,13,1.5,155,61,0,
1 구역,="2024-11-17 10:42:14",19.35,98.7,19.4,1800,11.12,29,1.5,124,62,0,
1 구역,="2024-11-17 10:43:15",19.65,96.3,19.6,1801,11.18,42,3.1,94,62,0,
1 구역,="2024-11-17 10:44:17",19.6,97.5,19.8,1801,11.18,26,2.1,75,63,0,
1 구역,="2024-11-17 10:45:18",19.05,99.9,19,1802,11.1,3,2.6,64,63,0,
1 구역,="2024-11-17 10:46:20",19.75,95.3,19.7,1801,11.12,10,1.5,61,64,0,
1 구역,="2024-11-17 10:47:22",19.55,96.5,19.5,1802,10.98,32,0.5,62,64,0,
1 구역,="2024-11-17 10:48:24",19.65,94.9,19.6,1801,10.84,58,2.1,77,64,0,
1 구역,="2024-11-17 10:49:26",19.35,98.1,19.3,1802,10.88,46,3.1,87,65,0,
1 구역,="2024-11-17 10:50:27",19.5,96.9,19.4,1801,10.94,14,2.6,97,66,0,
1 구역,="2024-11-17 10:51:29",19.85,94.1,19.8,1802,10.92,19,1.5,102,66,0,
1 구역,="2024-11-17 10:52:31",19.35,99,19.5,1802,10.9,54,3.6,107,67,0,
1 구역,="2024-11-17 10:53:33",19.3,98.6,19.3,1801,10.88,19,2.1,106,67,0,
1 구역,="2024-11-17 10:54:35",19.05,99.1,19,1801,10.8,31,2.6,92,68,0,
1 구역,="2024-11-17 10:55:36",19.4,96.6,19.4,1801,10.8,25,2.6,86,69,0,
1 구역,="2024-11-17 10:56:38",19.4,96,19.4,1801,10.78,11,2.6,86,69,0,
1 구역,="2024-11-17 10:57:39",19.45,98.9,19.4,1801,10.86,7,2.6,69,70,0,
1 구역,="2024-11-17 10:58:41",19.35,96.9,19.3,1800,10.82,15,1.5,61,70,0,
1 구역,="2024-11-17 10:59:43",19.15,98.8,19.1,1801,10.76,347,2.1,72,70,0,
1 구역,="2024-11-17 11:00:44",19.25,97.9,19.2,1802,10.68,4,3.1,82,71,0,
1 구역,="2024-11-17 11:01:46",19.15,98.2,19.1,1801,10.64,0,3.1,88,71,0,
