"";"CO2 Dose State";"Light Acc Today";"Meas CO2 Level";"Meas Rel Hum";"Meas GH Temp";"Rain State";"Meas Light";"Meas Wind Speed";"Meas Wind Dir";"Meas Out Temp";"EC Dosing";"pH Dosing";"Calc pH Level";"Meas pH 1 Level";"Meas pH 2 Level";"Meas EC 1 Level";"Meas EC 2 Level";"Meas EC 1 Level";"Irrig Flow";"Irrig Flow"
"22-11-2024 15:45:00";0;947.93;466.4;79.93;22.6;0;18.1;0;7;11.42;0;0;0;6.3;6.6;3.2;3.5;3.2;-32767;14270
"22-11-2024 15:50:00";0;953.72;479.15;81.79;22.44;0;17.01;0;7;11.48;0;0;0;6.3;6.6;3.2;3.5;3.2;-32767;14270
"22-11-2024 15:55:00";0;958.15;491.8;82.79;22.32;0;15.7;0;7;11.42;0;0;0;6.3;6.6;3.2;3.5;3.2;-32767;14270
"22-11-2024 16:00:00";0;962.93;506.01;84.57;22.14;0;14.46;0;7;11.09;0;0;0;6.3;6.6;3.2;3.5;3.2;-32767;14270
"22-11-2024 16:05:00";0;967.15;509;82.64;21.47;0;13.18;0;7;11.08;0;0;0;6.3;6.6;3.2;3.5;3.2;-32767;14270
"22-11-2024 16:10:00";0;970.36;509.79;83.57;21.22;0;12.03;0;7;11.1;0;0;0;6.3;6.6;3.2;3.5;3.2;-32767;14270
"22-11-2024 16:15:00";0;974.15;512.36;84;21.12;0;10.93;0;7;10.86;0;0;0;6.3;6.6;3.28;3.5;3.28;-32767;14270
"22-11-2024 16:20:00";0;977.36;516.93;84;20.94;0;9.36;0;7;10.8;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 16:25:00";0;979.57;520.36;82.43;20.74;0;8.76;0;7;10.64;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 16:30:00";0;982.36;526.51;82;20.46;0;7.91;0;7;10.44;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 16:35:00";0;984.57;534.29;82.79;20.16;0;6.91;0;7;10.4;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 16:40:00";0;986.57;540.72;82.21;19.94;0;5.83;0;6;10.32;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 16:45:00";0;987.79;547.51;83.57;19.43;0;4.81;0;7;10.14;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 16:50:00";0;988.79;552.93;83.21;19.3;0;3.89;0;7;9.94;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 16:55:00";0;989.79;559.51;84.57;19.22;0;3.07;0;7;9.82;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:00:00";0;990.79;556.28;83.43;19.2;0;2.35;0;7;9.64;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:05:00";0;991.79;558.15;82.21;19.2;0;1.65;0;7;9.52;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:10:00";0;992;563.72;82.79;19.04;0;1.11;0;7;9.34;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:15:00";0;992;571.29;81.43;18.92;0;0.53;0;7;8.99;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:20:00";0;992;576.93;81;18.74;0;0.32;0;7;8.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:25:00";0;992;580.34;81;18.54;0;0.3;0;7;8.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:30:00";0;992;583.34;81.78;18.27;0;0.22;0;7;8.74;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:35:00";0;992;584.78;81.22;18.2;0;0.2;0;7;8.54;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:40:00";0;992;584.22;79.44;18.04;0;0.2;0;7;8.42;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:45:00";0;992;590.24;79.78;17.92;0;0.12;0;7;8.09;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:50:00";0;992.78;599.02;83.9;17.74;0;0.1;0;7;7.92;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 17:55:00";0;993;593.2;82.66;17.62;0;0.18;0;7;7.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:00:00";0;993;591.78;81.22;17.44;0;0.2;0;7;7.74;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:05:00";0;993;591.22;79.44;17.32;0;0.2;0;7;7.62;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:10:00";0;993;591;79.78;17.14;0;0.2;0;7;7.6;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:15:00";0;993;587.1;80;16.87;0;0.2;0;7;7.44;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:20:00";0;993;584.44;80;16.72;0;0.2;0;7;7.32;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:25:00";0;993;584;79.22;16.7;0;0.2;0;7;7.22;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:30:00";0;993;582.44;79;16.54;0;0.2;0;7;6.97;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:35:00";0;993;582;79.78;16.34;0;0.2;0;7;6.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:40:00";0;993;583.56;79.22;16.22;0;0.12;0;7;6.74;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:45:00";0;993;574.64;79;16.12;0;0.1;0;7;6.7;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:50:00";0;993;578.24;79;15.94;0;0.1;0;7;6.62;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 18:55:00";0;993;579.22;79;15.82;0;0.1;0;0;6.76;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 19:00:00";0;993;587.58;79.78;15.72;0;0.18;0;0;6.88;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;14270
"22-11-2024 19:05:00";0;993;580.64;80.78;15.7;0;0.28;0;0;7.21;0;0;0;6.3;6.6;3.38;3.5;3.38;-32767;14270
"22-11-2024 19:10:00";0;993;575.66;77.88;15.54;0;0.14;0;0;7.14;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:15:00";0;993;586.7;79.34;15.42;0;0.18;0;0;6.94;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:20:00";0;993;577.52;79.22;15.48;0;0.12;0;0;6.82;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:25:00";0;993;576.34;79;15.34;0;0.1;0;0;6.64;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:30:00";0;993.78;580.12;79;15.3;0;0.18;0;7;6.83;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:35:00";0;994;576.32;79;15.22;0;0.2;0;0;6.67;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:40:00";0;994;576.56;79;15.2;0;0.12;0;0;6.52;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:45:00";0;994;577;79.78;15.12;0;0.1;0;0;6.34;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:50:00";0;994;577;80.78;15.02;0;0.1;0;0;6.14;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 19:55:00";0;994;580.1;79.45;15;0;0.1;0;0;6.02;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:00:00";0;994;587.96;79;15;0;0.18;0;7;6;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:05:00";0;994;590;79.77;15.08;0;0.12;0;0;5.92;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:10:00";0;994;592.32;80.77;15.1;0;0.1;0;0;5.82;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:15:00";0;994;594.55;81;14.95;0;0.1;0;0;5.8;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:20:00";0;994;594.23;81.77;14.75;0;0.02;0;0;5.65;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:25:00";0;994;598.64;82;14.62;0;0;0;0;5.29;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:30:00";0;994;598.45;82;14.52;0;0.08;0;7;5.35;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:35:00";0;994;599.55;80.45;14.42;0;0.02;0;7;5.01;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:40:00";0;994;602.32;80.77;14.32;0;0.08;0;7;4.9;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:45:00";0;994;608.41;81.77;14.22;0;0.18;0;7;5.13;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:50:00";0;994;606.13;80.45;14.12;0;0.2;0;7;5.2;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 20:55:00";0;994;605.77;80;14.1;0;0.2;0;7;5.12;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:00:00";0;994;612.96;80.77;14.02;0;0.12;0;7;4.64;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:05:00";0;994;621.19;81;14.15;0;0.02;0;6;4.04;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:10:00";0;994;621.45;82.55;14.12;0;0;0;6;3.67;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:15:00";0;994;624.09;83.77;14.1;0;0;0;6;3.45;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:20:00";0;994;629.64;83.23;14.1;0;0.15;0;5;3.55;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:25:00";0;994;630.23;83.77;14.1;0;0.2;0;5;3.68;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:30:00";0;994;630.77;84;14.02;0;0.12;0;5;3.31;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:35:00";0;994;631.77;85.55;13.92;0;0.18;0;5;3.12;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:40:00";0;994;640.51;86;13.9;0;0.2;0;5;3.56;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:45:00";0;994;637.59;85.23;13.98;0;0.12;0;5;3.55;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:50:00";0;994.77;638.32;85;14;0;0.18;0;5;3.5;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 21:55:00";0;995;639.77;85;14;0;0.05;0;5;3.35;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:00:00";0;995;640;84.23;14.08;0;0;0;3;2.99;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:05:00";0;995;635.36;84;14.02;0;0;0;6;2.51;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:10:00";0;995;641.73;85.55;14;0;0.08;0;6;2.32;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:15:00";0;995;644;85.23;14;0;0.18;0;6;2.53;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:20:00";0;995;647.87;85.77;14;0;0.2;0;6;2.83;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:25:00";0;995;649;84.46;14.08;0;0.12;0;6;2.67;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:30:00";0;995;645.17;84.77;14.1;0;0.1;0;6;2.45;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:35:00";0;995;648.6;86.53;14.02;0;0.18;0;6;2.32;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:40:00";0;995;650.77;84.7;14.08;0;0.12;0;6;1.99;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:45:00";0;995;650.23;83.23;14.18;0;0.18;0;6;2.05;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:50:00";0;995;651.53;83.77;14.2;0;0.2;0;6;2.25;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 22:55:00";0;995;653.53;84;14.28;0;0.2;0;5;2.53;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:00:00";0;995;651.7;84;14.3;0;0.2;0;5;2.29;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:05:00";0;995;653.3;84;14.22;0;0.12;0;5;2.58;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:10:00";0;995;654.77;84;14.2;0;0.25;0;0;3.01;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:15:00";0;995;657.3;84;14.2;0;0.15;0;1;2.26;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:20:00";0;995;660.3;83.23;14.2;0;0.18;0;1;2.15;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:25:00";0;995;662.53;83.77;14.05;0;0.12;0;3;1.89;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:30:00";0;995;663.77;82.47;14.08;0;0.02;0;3;1.34;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:35:00";0;995;666.3;83.53;14.1;0;0;0;3;1.05;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:40:00";0;995;662.4;83.23;14.02;0;0.15;0;5;1.31;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:45:00";0;995;664.07;83.77;14;0;0.12;0;5;1.4;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:50:00";0;995;661.93;84;14.08;0;0.1;0;3;1.09;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"22-11-2024 23:55:00";0;995;665.6;83.23;14.1;0;0.18;0;3;1.15;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;14270
"23-11-2024 00:00:00";0;41.46;670.83;83.96;14.1;0;0.2;0;3;1.01;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;594.61
"23-11-2024 00:05:00";0;0;671;83.03;14.1;0;0.1;0;3;0.52;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;0
"23-11-2024 00:10:00";0;0;671;83;14.2;0;0.1;0;5;0.31;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;0
"23-11-2024 00:15:00";0;0;673.9;82.03;14.49;0;0.1;0;5;0.11;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;0
"23-11-2024 00:20:00";0;0;670.13;82.97;14.31;0;0.2;0;5;0.29;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;0
"23-11-2024 00:25:00";0;0;670.97;83.97;14.3;0;0.2;0;5;0.78;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;0
"23-11-2024 00:30:00";0;0;670.03;84;14.3;0;0.1;0;6;0.7;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 00:35:00";0;0;672.9;85.93;14.2;0;0.2;0;6;0.8;0;0;0;6.3;6.6;3.4;3.5;3.4;-32767;0
"23-11-2024 00:40:00";0;0;671.07;83.1;14.2;0;0.2;0;6;1.09;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 00:45:00";0;0;671;85.9;14.1;0;0.2;0;6;0.81;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 00:50:00";0;0;671.97;84.07;14;0;0.01;0;6;0.51;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 00:55:00";0;0;669.1;83.03;14;0;0;0;6;0.31;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:00:00";0;0;669.97;84.93;14;0;0;0;6;0.49;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:05:00";0;0;671.93;83.07;14;0;0;0;6;0.4;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:10:00";0;0;673.93;83;14;0;0.1;0;6;0.59;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:15:00";0;0;671.1;83.97;13.9;0;0.1;0;7;0.5;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:20:00";0;0;672.93;84;13.8;0;0.1;0;0;0.6;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:25:00";0;0;677.83;83.03;13.8;0;0.2;0;0;0.99;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:30:00";0;0;681.87;84.93;13.61;0;0.2;0;0;1.29;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:35:00";0;0;681.03;85;13.7;0;0.1;0;2;0.62;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:40:00";0;0;681.96;84.04;13.7;0;0.1;0;2;0.6;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:45:00";0;0;682;84;13.89;0;0.1;0;1;0.41;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:50:00";0;0;682;84;14;0;0.1;0;1;0.4;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 01:55:00";0;0;682;82.08;14.19;0;0;0;1;-0.08;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:00:00";0;0;681.04;83.92;14.2;0;0;0;0;-0.39;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:05:00";0;0;692.52;85.92;14.1;0;0;0;0;-0.4;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:10:00";0;0;694.92;83.12;14.2;0;0;0;0;-0.59;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:15:00";0;0;694.04;83;14.3;0;0;0;0;-0.7;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:20:00";0;0;695.92;83;14.4;0;0.1;0;0;-0.51;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:25:00";0;0;699.84;83;14.3;0;0.2;0;0;-0.4;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:30:00";0;0.96;699.04;85.88;14.2;0;0.2;0;3;-0.5;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:35:00";0;1;694.2;84.08;14.2;0;0.1;0;3;-0.88;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:40:00";0;1;701.68;84;14.2;0;0.2;0;5;-0.61;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:45:00";0;1;703.92;85.92;14.2;0;0.2;0;5;-0.6;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:50:00";0;1;702.08;84.08;14.2;0;0.2;0;5;-0.6;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 02:55:00";0;1;698.16;84.96;14.3;0;0.01;0;5;-0.79;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:00:00";0;1;702.8;85.96;14.2;0;0;0;5;-0.99;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:05:00";0;1;722.2;86;14.2;0;0.1;0;5;-1;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:10:00";0;1;732.6;84.08;14.2;0;0.1;0;5;-0.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:15:00";0;1;727.24;84.96;14.1;0;0.1;0;5;-0.8;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:20:00";0;1;723.16;84.04;14;0;0.2;0;5;-0.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:25:00";0;1;717.24;84.96;14;0;0.1;0;5;-0.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:30:00";0;1;713.16;85.96;13.9;0;0.2;0;5;-0.71;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:35:00";0;1;709.16;86.96;13.9;0;0.2;0;3;-0.89;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:40:00";0;1;721.48;86.04;14;0;0.2;0;3;-0.71;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:45:00";0;1;722.96;84.08;14.19;0;0.2;0;3;-0.89;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:50:00";0;1;732.6;85.92;14.01;0;0.2;0;3;-0.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 03:55:00";0;1;749.32;85.04;14;0;0.1;0;3;-0.8;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:00:00";0;1;752.88;84.04;14.1;0;0.2;0;5;-0.9;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:05:00";0;1;750.12;86.88;13.91;0;0.2;0;5;-1.19;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:10:00";0;1;751.92;87;13.8;0;0.1;0;3;-1.1;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:15:00";0;1;752.96;86.04;13.7;0;0.1;0;5;-1.39;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:20:00";0;1;757.8;86;13.8;0;0.1;0;3;-1.5;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:25:00";0;1;756.08;87.92;13.9;0;0.1;0;3;-1.5;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:30:00";0;1.96;756.96;88;14;0;0.1;0;3;-1.21;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:35:00";0;2;757.96;87.04;14;0;0.1;0;3;-1.1;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:40:00";0;2;754.16;86.04;14;0;0.1;0;3;-1.1;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:45:00";0;2;756.88;86;14.19;0;0.1;0;5;-1.39;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:50:00";0;2;756.05;86;14.3;0;0.1;0;6;-1.5;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 04:55:00";0;2;753.14;88.86;14.3;0;0.2;0;6;-1.31;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:00:00";0;2;755.86;87.09;14.49;0;0.2;0;5;-1.4;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:05:00";0;2;752.19;85.09;14.69;0;0.2;0;5;-1.21;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:10:00";0;2;767.25;85;14.8;0;0.2;0;3;-1.2;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:15:00";0;2;781.35;83.09;15.18;0;0.1;0;3;-1.3;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:20:00";0;2;806.79;83;15.39;0;0.1;0;5;-1.4;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:25:00";0;2;816.58;84.91;15.11;0;0.1;0;5;-1.5;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:30:00";0;2;848.46;85.95;14.72;0;0.2;0;5;-1.4;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:35:00";0;2;868.11;87.91;14.51;0;0.1;0;5;-1.59;0;0;0;6.3;6.6;3.3;3.5;3.3;-32767;0
"23-11-2024 05:40:00";0;2;875.67;88.95;14.31;0;0.2;0;5;-1.31;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 05:45:00";0;2;887.44;89;14.4;0;0.2;0;5;-1.3;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 05:50:00";0;2;880.37;90.91;14.21;0;0.2;0;6;-1.11;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 05:55:00";0;2;875.23;90.05;14.3;0;0.1;0;6;-1.29;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:00:00";0;2;873.09;87.14;14.59;0;0.2;0;3;-1.2;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:05:00";0;2;881.58;85.09;14.98;0;0.2;0;1;-1.1;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:10:00";0;2;903.93;87.86;14.81;0;0.1;0;1;-1.1;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:15:00";0;2;901.19;88.95;14.9;0;0.1;0;1;-1.2;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:20:00";0;2.95;907.67;87.09;15.09;0;0.1;0;1;-1.2;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:25:00";0;3;933.74;87.95;15.1;0;0.2;0;2;-1.1;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:30:00";0;3;948.35;88;15.1;0;0.01;0;2;-1.29;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:35:00";0;3;955.67;89.91;15;0;0;0;2;-1.49;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:40:00";0;3;997.95;90.95;15;0;0.19;0;2;-1.4;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
"23-11-2024 06:45:00";0;3;1002.86;89.09;15.19;0;0.2;0;2;-1.3;0;0;0;6.3;6.6;3.3;3.4;3.3;-32767;0
